price,address,link
"$2,995","736 Leavenworth St #8, San Francisco, CA 94109",https://www.zillow.com/homedetails/736-Leavenworth-St-8-San-Francisco-CA-94109/2054925648_zpid/
"$2,895","800-810 Green Street, 800 810th Green St #1701, San Francisco, CA 94133",https://www.zillow.com/homedetails/800-810th-Green-St-1701-San-Francisco-CA-94133/445071592_zpid/
"$2,895","guerrero, 1386 Guerrero St APT 1, San Francisco, CA 94110",https://www.zillow.com/b/guerrero-san-francisco-ca-9NKKzX/
"$2,895","2990 Cesar Chavez St, San Francisco, CA 94110",https://www.zillow.com/homedetails/2990-Cesar-Chavez-St-San-Francisco-CA-94110/2081058870_zpid/
"$2,495","brazil, 109 Brazil Ave #1, San Francisco, CA 94112",https://www.zillow.com/b/brazil-san-francisco-ca-9NKWhC/
"$1,599","10 Brooklyn Pl APT 6, San Francisco, CA 94108",https://www.zillow.com/homedetails/10-Brooklyn-Pl-APT-6-San-Francisco-CA-94108/2107502598_zpid/
"$2,450","1586 18th Ave, San Francisco, CA 94122",https://www.zillow.com/homedetails/1586-18th-Ave-San-Francisco-CA-94122/2081551458_zpid/
"$2,895","511-515 Vallejo Street, 511-515 Vallejo St, San Francisco, CA 94133",https://www.zillow.com/homedetails/511-515-Vallejo-St-San-Francisco-CA-94133/2053132743_zpid/
"$2,295","4828 Mission St APT 3, San Francisco, CA 94112",https://www.zillow.com/homedetails/4828-Mission-St-APT-3-San-Francisco-CA-94112/2087259946_zpid/
"$2,495","250 Hartford St #2, San Francisco, CA 94114",https://www.zillow.com/homedetails/250-Hartford-St-2-San-Francisco-CA-94114/2079430015_zpid/
"$2,400","2903 Mission St #3, San Francisco, CA 94110",https://www.zillow.com/homedetails/2903-Mission-St-3-San-Francisco-CA-94110/2073250334_zpid/
"$2,750","949 Ashbury St, San Francisco, CA 94117",https://www.zillow.com/homedetails/949-Ashbury-St-San-Francisco-CA-94117/2080142190_zpid/
"$2,600","37 Grace St #101, San Francisco, CA 94103",https://www.zillow.com/homedetails/37-Grace-St-101-San-Francisco-CA-94103/2079353661_zpid/
"$2,700","210 Jules Ave #1, San Francisco, CA 94112",https://www.zillow.com/homedetails/210-Jules-Ave-1-San-Francisco-CA-94112/2061962339_zpid/
"$2,995","1219 Taylor St APT 31, San Francisco, CA 94108",https://www.zillow.com/homedetails/1219-Taylor-St-APT-31-San-Francisco-CA-94108/2083853752_zpid/
"$2,395","1030 Larkin, 1030 Larkin St #1-03, San Francisco, CA 94109",https://www.zillow.com/b/1030-larkin-san-francisco-ca-5d4DK7/
"$2,895","1175 Pine St APT A, San Francisco, CA 94109",https://www.zillow.com/homedetails/1175-Pine-St-APT-A-San-Francisco-CA-94109/2055183721_zpid/
"$2,595","1298 Fitzgerald Ave #A, San Francisco, CA 94124",https://www.zillow.com/homedetails/1298-Fitzgerald-Ave-A-San-Francisco-CA-94124/2067753185_zpid/
"$2,400","454 Clementina St #A, San Francisco, CA 94103",https://www.zillow.com/homedetails/454-Clementina-St-A-San-Francisco-CA-94103/2079891107_zpid/
"$2,995","140 S Van Ness Ave #1130, San Francisco, CA 94103",https://www.zillow.com/homedetails/140-S-Van-Ness-Ave-1130-San-Francisco-CA-94103/64969915_zpid/
"$2,795","2430 Steiner Street, 2430 Steiner St APT 5, San Francisco, CA 94115",https://www.zillow.com/b/2430-steiner-street-san-francisco-ca-5YzqZX/
"$2,695","1050 Pine St APT 5, San Francisco, CA 94109",https://www.zillow.com/homedetails/1050-Pine-St-APT-5-San-Francisco-CA-94109/2095113037_zpid/
"$2,395","679 Green St, San Francisco, CA 94133",https://www.zillow.com/homedetails/679-Green-St-San-Francisco-CA-94133/446638492_zpid/
"$2,395","711 Clayton St APT 1, San Francisco, CA 94117",https://www.zillow.com/homedetails/711-Clayton-St-APT-1-San-Francisco-CA-94117/2096863972_zpid/
"$2,995","1445 Greenwich, 1445 Greenwich St #1445/306, San Francisco, CA 94109",https://www.zillow.com/apartments/san-francisco-ca/1445-greenwich/5YBK8s/
"$2,295","1822 McAllister St APT 2, San Francisco, CA 94115",https://www.zillow.com/homedetails/1822-McAllister-St-APT-2-San-Francisco-CA-94115/2085414444_zpid/
"$1,100","1223-1229 7th Ave, San Francisco, CA",https://www.zillow.com/b/1223-1229-7th-avenue-san-francisco-ca-CjfHv2/
"$2,695","1930, 1930 Sacramento St APT 1, San Francisco, CA 94109",https://www.zillow.com/b/1930-sacramento-street-san-francisco-ca-5Z3ZCM/
"$2,900","667 33rd Ave, San Francisco, CA 94121",https://www.zillow.com/homedetails/667-33rd-Ave-San-Francisco-CA-94121/443925617_zpid/
"$2,795","021, 1135-1137-1139 De Haro St #1135, San Francisco, CA 94107",https://www.zillow.com/b/021-san-francisco-ca-CjKW4X/
"$1,995","1532 Balboa St, San Francisco, CA 94118",https://www.zillow.com/homedetails/1532-Balboa-St-San-Francisco-CA-94118/443842727_zpid/
"$1,850","276 3rd Ave #1B, San Francisco, CA 94118",https://www.zillow.com/homedetails/276-3rd-Ave-1B-San-Francisco-CA-94118/2075575811_zpid/
"$2,995","250 King St UNIT 454, San Francisco, CA 94107",https://www.zillow.com/homedetails/250-King-St-UNIT-454-San-Francisco-CA-94107/69819500_zpid/
"$2,995","757 Douglass St, San Francisco, CA 94114",https://www.zillow.com/homedetails/757-Douglass-St-San-Francisco-CA-94114/443515689_zpid/
"$3,000","5347 Geary Blvd APT 1, San Francisco, CA 94121",https://www.zillow.com/homedetails/5347-Geary-Blvd-APT-1-San-Francisco-CA-94121/443424984_zpid/
"$2,350","2848 California St, San Francisco, CA",https://www.zillow.com/b/2848-california-st.-san-francisco-ca-9NKtmv/
"$2,295","1754 Mission St, San Francisco, CA",https://www.zillow.com/b/1754-60-mission-street-san-francisco-ca-5j4Cwz/
"$3,000","1225 Anza St, San Francisco, CA 94118",https://www.zillow.com/homedetails/1225-Anza-St-San-Francisco-CA-94118/2102166536_zpid/
"$2,395","901 Stanyan St #A, San Francisco, CA 94117",https://www.zillow.com/homedetails/901-Stanyan-St-A-San-Francisco-CA-94117/2077916342_zpid/
"$2,495","81 Frank Norris St, San Francisco, CA 94109",https://www.zillow.com/homedetails/81-Frank-Norris-St-San-Francisco-CA-94109/2103982531_zpid/
"$2,595","4107 California Street (1315R), 4107 California St #206, San Francisco, CA 94118",https://www.zillow.com/b/4107-california-street-(1315r)-san-francisco-ca-9NLDGf/
"$1,975","947 Geary St, San Francisco, CA",https://www.zillow.com/b/947-geary-st-san-francisco-ca-5j4CDQ/
"$2,295","385 San Jose Ave #A, San Francisco, CA 94110",https://www.zillow.com/homedetails/385-San-Jose-Ave-A-San-Francisco-CA-94110/2091958168_zpid/
"$2,700","4370 Mission St, San Francisco, CA",https://www.zillow.com/b/m113-san-francisco-ca-9NKcxN/
"$2,200","1119 Geary Blvd, San Francisco, CA",https://www.zillow.com/b/1119-geary-blvd-san-francisco-ca-9NKCMX/
"$2,550","110 Bacon St, San Francisco, CA 94134",https://www.zillow.com/homedetails/110-Bacon-St-San-Francisco-CA-94134/443052147_zpid/
"$2,900","8 Cypress St, San Francisco, CA 94110",https://www.zillow.com/homedetails/8-Cypress-St-San-Francisco-CA-94110/2093560587_zpid/
"$2,395","1661 Bush St, San Francisco, CA",https://www.zillow.com/b/1661-bush-street-san-francisco-ca-5YCKWK/
"$2,510","1075 Market St UNIT 309, San Francisco, CA 94103",https://www.zillow.com/homedetails/1075-Market-St-UNIT-309-San-Francisco-CA-94103/303806876_zpid/
"$2,595","1200 Pine St, San Francisco, CA",https://www.zillow.com/b/1200-pine-san-francisco-ca-9NKCkR/
"$2,795","119 Haight St, San Francisco, CA",https://www.zillow.com/b/119-haight-san-francisco-ca-5j4CP8/
"$2,695","2023 Folsom, 2023 Folsom St #10, San Francisco, CA 94110",https://www.zillow.com/b/2023-folsom-san-francisco-ca-5YHZNp/
"$2,900","1479 Quesada Ave #2, San Francisco, CA 94124",https://www.zillow.com/homedetails/1479-Quesada-Ave-2-San-Francisco-CA-94124/440547796_zpid/
"$2,695","974 Pine St, San Francisco, CA 94108",https://www.zillow.com/homedetails/974-Pine-St-San-Francisco-CA-94108/439561029_zpid/
"$2,200","821 Jackson St APT 1, San Francisco, CA 94108",https://www.zillow.com/homedetails/821-Jackson-St-APT-1-San-Francisco-CA-94108/2056060430_zpid/
"$2,295","2852 California St APT A, San Francisco, CA 94115",https://www.zillow.com/homedetails/2852-California-St-APT-A-San-Francisco-CA-94115/2060387121_zpid/
"$2,650","2077 Jackson St APT 106, San Francisco, CA 94109",https://www.zillow.com/homedetails/2077-Jackson-St-APT-106-San-Francisco-CA-94109/2094131724_zpid/
"$2,200","1364A Broadway St, San Francisco, CA 94109",https://www.zillow.com/homedetails/1364A-Broadway-St-San-Francisco-CA-94109/442911833_zpid/
"$2,199","269 4th Ave #2, San Francisco, CA 94118",https://www.zillow.com/homedetails/269-4th-Ave-2-San-Francisco-CA-94118/440621504_zpid/
"$2,800","3925 19th St, San Francisco, CA 94114",https://www.zillow.com/homedetails/3925-19th-St-San-Francisco-CA-94114/440461572_zpid/
"$1,495","1850 35th Ave, San Francisco, CA 94122",https://www.zillow.com/homedetails/1850-35th-Ave-San-Francisco-CA-94122/15112996_zpid/
"$2,595","125 Palm Avenue, 125 Palm Ave APT 103, San Francisco, CA 94118",https://www.zillow.com/b/125-palm-avenue-san-francisco-ca-5YPwx6/
"$2,800","566 S Van Ness Ave APT 28, San Francisco, CA 94110",https://www.zillow.com/homedetails/566-S-Van-Ness-Ave-APT-28-San-Francisco-CA-94110/82785795_zpid/
"$2,062","1624 Sacramento, 1624 Sacramento St APT 16, San Francisco, CA 94109",https://www.zillow.com/apartments/san-francisco-ca/1624-sacramento/5ZRSwJ/
"$2,695","Ltremain, 1390 Revere Ave #D173C3839, San Francisco, CA 94124",https://www.zillow.com/b/ltremain-san-francisco-ca-CgHCmW/
"$1,795","325 Leavenworth St #2B, San Francisco, CA 94109",https://www.zillow.com/homedetails/325-Leavenworth-St-2B-San-Francisco-CA-94109/2067563098_zpid/
"$2,500","372 Lily St, San Francisco, CA 94102",https://www.zillow.com/homedetails/372-Lily-St-San-Francisco-CA-94102/2078397300_zpid/
"$2,650","274 12th Ave FLOOR 3, San Francisco, CA 94118",https://www.zillow.com/homedetails/274-12th-Ave-FLOOR-3-San-Francisco-CA-94118/446909071_zpid/
"$2,400","1235 Florida St #D, San Francisco, CA 94110",https://www.zillow.com/homedetails/1235-Florida-St-D-San-Francisco-CA-94110/2054759094_zpid/
"$3,000","1445 Lyon St APT 5, San Francisco, CA 94115",https://www.zillow.com/homedetails/1445-Lyon-St-APT-5-San-Francisco-CA-94115/2056374347_zpid/
"$2,645","1201 Leavenworth Street, 1201 Leavenworth St #102, San Francisco, CA 94109",https://www.zillow.com/b/1201-leavenworth-street-san-francisco-ca-9NKCnB/
"$2,600","2518 San Bruno Ave, San Francisco, CA","https://www.zillow.com/b/building/37.72964,-122.40485_ll/"
"$2,850","1123 Clay St APT 9, San Francisco, CA 94108",https://www.zillow.com/homedetails/1123-Clay-St-APT-9-San-Francisco-CA-94108/446740367_zpid/
"$2,990","953A Key Ave, San Francisco, CA 94124",https://www.zillow.com/homedetails/953A-Key-Ave-San-Francisco-CA-94124/2056424675_zpid/
"$2,400","226 Waterville St #A, San Francisco, CA 94124",https://www.zillow.com/homedetails/226-Waterville-St-A-San-Francisco-CA-94124/2053530072_zpid/
"$2,845","(undisclosed Address), San Francisco, CA 94110",https://www.zillow.com/homedetails/San-Francisco-CA-94110/446852387_zpid/
"$2,650","1942 15th St APT 2, San Francisco, CA 94114",https://www.zillow.com/homedetails/1942-15th-St-APT-2-San-Francisco-CA-94114/446869833_zpid/
"$3,000","(undisclosed Address), San Francisco, CA 94124",https://www.zillow.com/homedetails/San-Francisco-CA-94124/15158221_zpid/
"$3,000","109 21st Ave, San Francisco, CA 94121",https://www.zillow.com/homedetails/109-21st-Ave-San-Francisco-CA-94121/446848539_zpid/
"$2,200","57 Lisbon St, San Francisco, CA 94112",https://www.zillow.com/homedetails/57-Lisbon-St-San-Francisco-CA-94112/15167896_zpid/
"$2,850","1645 Clay St APT 5, San Francisco, CA 94109",https://www.zillow.com/homedetails/1645-Clay-St-APT-5-San-Francisco-CA-94109/2054613025_zpid/
"$3,000","(undisclosed Address), San Francisco, CA 94134",https://www.zillow.com/homedetails/San-Francisco-CA-94134/2060465357_zpid/
"$1,950","21 Juri St #21, San Francisco, CA 94110",https://www.zillow.com/homedetails/21-Juri-St-21-San-Francisco-CA-94110/443211400_zpid/
"$2,400","1-5 Lowell St #1, San Francisco, CA 94112",https://www.zillow.com/homedetails/1-5-Lowell-St-1-San-Francisco-CA-94112/443624482_zpid/
"$2,475","1750 Beach St, San Francisco, CA",https://www.zillow.com/b/1750-beach-st-san-francisco-ca-9NLXF6/
"$2,750","277 3rd Ave, San Francisco, CA",https://www.zillow.com/b/277-3rd-ave-san-francisco-ca-9NLBnX/
"$2,550","2256 19th Ave #A, San Francisco, CA 94116",https://www.zillow.com/homedetails/2256-19th-Ave-A-San-Francisco-CA-94116/2059113188_zpid/
"$3,000","439 Brussels St, San Francisco, CA 94134",https://www.zillow.com/homedetails/439-Brussels-St-San-Francisco-CA-94134/15170246_zpid/
"$2,950","2225 23rd St UNIT 118, San Francisco, CA 94107",https://www.zillow.com/homedetails/2225-23rd-St-UNIT-118-San-Francisco-CA-94107/15152027_zpid/
"$2,995","395 31st Ave APT 201, San Francisco, CA 94121",https://www.zillow.com/homedetails/395-31st-Ave-APT-201-San-Francisco-CA-94121/2087811907_zpid/
"$2,950","1001 Brussels St UNIT A, San Francisco, CA 94134",https://www.zillow.com/homedetails/1001-Brussels-St-UNIT-A-San-Francisco-CA-94134/439875347_zpid/
"$2,695","125 Guerrero St #2, San Francisco, CA 94103",https://www.zillow.com/homedetails/125-Guerrero-St-2-San-Francisco-CA-94103/2076563955_zpid/
"$2,500","757 Sutter St APT 500, San Francisco, CA 94109",https://www.zillow.com/homedetails/757-Sutter-St-APT-500-San-Francisco-CA-94109/446286353_zpid/
"$2,500","2554 San Bruno Ave APT 1, San Francisco, CA 94134",https://www.zillow.com/homedetails/2554-San-Bruno-Ave-APT-1-San-Francisco-CA-94134/446672910_zpid/
"$2,200","1338A La Playa St #A, San Francisco, CA 94122",https://www.zillow.com/homedetails/1338A-La-Playa-St-A-San-Francisco-CA-94122/446840336_zpid/
"$2,200","579 Head St, San Francisco, CA 94132",https://www.zillow.com/homedetails/579-Head-St-San-Francisco-CA-94132/15193131_zpid/
"$2,600","1405 48th Ave #3, San Francisco, CA 94122",https://www.zillow.com/homedetails/1405-48th-Ave-3-San-Francisco-CA-94122/446838815_zpid/
"$2,495","537 Natoma St #202, San Francisco, CA 94103",https://www.zillow.com/homedetails/537-Natoma-St-202-San-Francisco-CA-94103/121338113_zpid/
"$2,495","(undisclosed Address), San Francisco, CA 94112",https://www.zillow.com/homedetails/San-Francisco-CA-94112/445866616_zpid/
"$2,800","6500 3rd St, San Francisco, CA 94124",https://www.zillow.com/homedetails/6500-3rd-St-San-Francisco-CA-94124/2060469872_zpid/
"$1,745","1005 Larkin St APT 7, San Francisco, CA 94109",https://www.zillow.com/homedetails/1005-Larkin-St-APT-7-San-Francisco-CA-94109/443284385_zpid/
"$2,400","715 Leavenworth St APT 10, San Francisco, CA 94109",https://www.zillow.com/homedetails/715-Leavenworth-St-APT-10-San-Francisco-CA-94109/2085267878_zpid/
"$2,900","552 Octavia St, San Francisco, CA 94102",https://www.zillow.com/homedetails/552-Octavia-St-San-Francisco-CA-94102/2078483893_zpid/
"$2,800","23 Franklin St APT 201, San Francisco, CA 94102",https://www.zillow.com/homedetails/23-Franklin-St-APT-201-San-Francisco-CA-94102/444483649_zpid/
"$2,750","301 Graystone Ter, San Francisco, CA","https://www.zillow.com/b/301-Graystone-Ter-San-Francisco-CA/37.756745613132,-122.44375398617_ll/"
"$2,710","3943 Mission St APT 4, San Francisco, CA 94112",https://www.zillow.com/homedetails/3943-Mission-St-APT-4-San-Francisco-CA-94112/446238967_zpid/
"$2,800","302 Junipero Serra Blvd #302, San Francisco, CA 94127",https://www.zillow.com/homedetails/302-Junipero-Serra-Blvd-302-San-Francisco-CA-94127/2057977450_zpid/
"$2,795","1365 10th Ave APT 12, San Francisco, CA 94122",https://www.zillow.com/homedetails/1365-10th-Ave-APT-12-San-Francisco-CA-94122/2092144511_zpid/
"$2,400","(undisclosed Address), San Francisco, CA 94116",https://www.zillow.com/homedetails/San-Francisco-CA-94116/15114786_zpid/
$771,"151 & 351 Friedell St, San Francisco, CA 94103",https://www.zillow.com/homedetails/151-351-Friedell-St-San-Francisco-CA-94103/443927022_zpid/
"$2,800","770 Great Hwy #B, San Francisco, CA 94121",https://www.zillow.com/homedetails/770-Great-Hwy-B-San-Francisco-CA-94121/446839215_zpid/
"$2,895","1462 Vallejo St #303, San Francisco, CA 94109",https://www.zillow.com/homedetails/1462-Vallejo-St-303-San-Francisco-CA-94109/443865027_zpid/
"$2,600","226 Point Lobos Ave #2, San Francisco, CA 94121",https://www.zillow.com/homedetails/226-Point-Lobos-Ave-2-San-Francisco-CA-94121/446692356_zpid/
"$2,590","410 Lake St #2, San Francisco, CA 94118",https://www.zillow.com/homedetails/410-Lake-St-2-San-Francisco-CA-94118/2072816833_zpid/
"$2,100","454 20th Ave APT 5, San Francisco, CA 94121",https://www.zillow.com/homedetails/454-20th-Ave-APT-5-San-Francisco-CA-94121/446230994_zpid/
"$2,995","172 Langton St, San Francisco, CA 94103",https://www.zillow.com/homedetails/172-Langton-St-San-Francisco-CA-94103/249664754_zpid/
"$2,900","462 Union St #462, San Francisco, CA 94133",https://www.zillow.com/homedetails/462-Union-St-462-San-Francisco-CA-94133/446173410_zpid/
"$2,600","1415 5th Ave APT 2, San Francisco, CA 94122",https://www.zillow.com/homedetails/1415-5th-Ave-APT-2-San-Francisco-CA-94122/2094708585_zpid/
"$2,750","173 Julian Ave APT 4, San Francisco, CA 94103",https://www.zillow.com/homedetails/173-Julian-Ave-APT-4-San-Francisco-CA-94103/344973715_zpid/
"$2,500","(undisclosed Address), San Francisco, CA 94134",https://www.zillow.com/homedetails/San-Francisco-CA-94134/15171760_zpid/
"$2,549","1305 18th St APT 1, San Francisco, CA 94107",https://www.zillow.com/homedetails/1305-18th-St-APT-1-San-Francisco-CA-94107/441728572_zpid/
"$2,300","(undisclosed Address), San Francisco, CA 94116",https://www.zillow.com/homedetails/San-Francisco-CA-94116/2090999627_zpid/
"$2,300","640 Moraga St, San Francisco, CA 94122",https://www.zillow.com/homedetails/640-Moraga-St-San-Francisco-CA-94122/2120894625_zpid/
"$2,100","1385 Pine St APT 14, San Francisco, CA 94109",https://www.zillow.com/homedetails/1385-Pine-St-APT-14-San-Francisco-CA-94109/2122237019_zpid/
"$2,949","14 Midway St, San Francisco, CA 94133",https://www.zillow.com/homedetails/14-Midway-St-San-Francisco-CA-94133/59779130_zpid/
"$2,000","3520 23rd St APT 4, San Francisco, CA 94110",https://www.zillow.com/homedetails/3520-23rd-St-APT-4-San-Francisco-CA-94110/446799131_zpid/
"$2,515","1240 Bush, 1240 Bush St APT 5, San Francisco, CA 94109",https://www.zillow.com/b/1240-bush-san-francisco-ca-5j4BVw/
"$2,400","2911 26th St, San Francisco, CA 94110",https://www.zillow.com/homedetails/2911-26th-St-San-Francisco-CA-94110/2077442997_zpid/
"$2,650","1883 Oakdale Ave, San Francisco, CA 94124",https://www.zillow.com/homedetails/1883-Oakdale-Ave-San-Francisco-CA-94124/15156363_zpid/
"$2,595","332 Presidio Ave APT 2, San Francisco, CA 94115",https://www.zillow.com/homedetails/332-Presidio-Ave-APT-2-San-Francisco-CA-94115/446906394_zpid/
"$2,595","1075 Ofarrell St, San Francisco, CA",https://www.zillow.com/b/1075-ofarrell-st-san-francisco-ca-ChTYDZ/
"$2,749","4640 Balboa St #A, San Francisco, CA 94121",https://www.zillow.com/homedetails/4640-Balboa-St-A-San-Francisco-CA-94121/445770568_zpid/
"$2,695","1-147 Henry St, San Francisco, CA 94114",https://www.zillow.com/homedetails/1-147-Henry-St-San-Francisco-CA-94114/446899503_zpid/
"$1,950","1815 Powell St APT F, San Francisco, CA 94133",https://www.zillow.com/homedetails/1815-Powell-St-APT-F-San-Francisco-CA-94133/2113734408_zpid/
"$2,200","845 Hyde St APT 10, San Francisco, CA 94109",https://www.zillow.com/homedetails/845-Hyde-St-APT-10-San-Francisco-CA-94109/2110221512_zpid/
"$2,900","2828 Anza St APT 2, San Francisco, CA 94121",https://www.zillow.com/homedetails/2828-Anza-St-APT-2-San-Francisco-CA-94121/443788209_zpid/
"$2,350","(undisclosed Address), San Francisco, CA 94122",https://www.zillow.com/homedetails/San-Francisco-CA-94122/446677934_zpid/
"$2,890","523 Judah St APT 201, San Francisco, CA 94122",https://www.zillow.com/homedetails/523-Judah-St-APT-201-San-Francisco-CA-94122/2062390085_zpid/
"$2,900","456 Union St #A, San Francisco, CA 94133",https://www.zillow.com/homedetails/456-Union-St-A-San-Francisco-CA-94133/2091298829_zpid/
"$2,750","1456 Vallejo St APT 104, San Francisco, CA 94109",https://www.zillow.com/homedetails/1456-Vallejo-St-APT-104-San-Francisco-CA-94109/443693617_zpid/
"$2,395","277 Shipley St APT F, San Francisco, CA 94107",https://www.zillow.com/homedetails/277-Shipley-St-APT-F-San-Francisco-CA-94107/2089279134_zpid/
"$2,850","(undisclosed Address), San Francisco, CA 94114",https://www.zillow.com/homedetails/San-Francisco-CA-94114/2077452271_zpid/
"$2,750","401 Miguel St #1, San Francisco, CA 94131",https://www.zillow.com/homedetails/401-Miguel-St-1-San-Francisco-CA-94131/2077359294_zpid/
"$2,700","190 Victoria St APT 3, San Francisco, CA 94132",https://www.zillow.com/homedetails/190-Victoria-St-APT-3-San-Francisco-CA-94132/443777621_zpid/
"$2,795","1238 Sutter St #203, San Francisco, CA 94109",https://www.zillow.com/homedetails/1238-Sutter-St-203-San-Francisco-CA-94109/303806803_zpid/
"$2,099","154 Langton St #B, San Francisco, CA 94103",https://www.zillow.com/homedetails/154-Langton-St-B-San-Francisco-CA-94103/2057859367_zpid/
"$2,200","2258 39th Ave, San Francisco, CA 94116",https://www.zillow.com/homedetails/2258-39th-Ave-San-Francisco-CA-94116/15118916_zpid/
"$2,650","120 Leland Ave, San Francisco, CA 94134",https://www.zillow.com/homedetails/120-Leland-Ave-San-Francisco-CA-94134/2075614368_zpid/
"$2,595","309 Judah St #319, San Francisco, CA 94122",https://www.zillow.com/homedetails/309-Judah-St-319-San-Francisco-CA-94122/2095621625_zpid/
"$1,950","745 Pine St APT 10, San Francisco, CA 94108",https://www.zillow.com/homedetails/745-Pine-St-APT-10-San-Francisco-CA-94108/443736406_zpid/
"$2,750","120 Porter St, San Francisco, CA 94110",https://www.zillow.com/homedetails/120-Porter-St-San-Francisco-CA-94110/2083866555_zpid/
"$2,595","1125 Kansas St FLOOR 1, San Francisco, CA 94107",https://www.zillow.com/homedetails/1125-Kansas-St-FLOOR-1-San-Francisco-CA-94107/446850076_zpid/
"$3,000","42 Varennes St, San Francisco, CA 94133",https://www.zillow.com/homedetails/42-Varennes-St-San-Francisco-CA-94133/2056424909_zpid/
"$3,000","1384 Green St, San Francisco, CA 94109",https://www.zillow.com/homedetails/1384-Green-St-San-Francisco-CA-94109/2077435594_zpid/
"$2,975","545 Leavenworth St, San Francisco, CA 94109",https://www.zillow.com/homedetails/545-Leavenworth-St-San-Francisco-CA-94109/443929577_zpid/
"$2,150","(undisclosed Address), San Francisco, CA 94122",https://www.zillow.com/homedetails/San-Francisco-CA-94122/2099907232_zpid/
"$2,100","1875 Sacramento St #B, San Francisco, CA 94109",https://www.zillow.com/homedetails/1875-Sacramento-St-B-San-Francisco-CA-94109/2055468653_zpid/
"$2,750","1965 10th Ave #A, San Francisco, CA 94116",https://www.zillow.com/homedetails/1965-10th-Ave-A-San-Francisco-CA-94116/443594188_zpid/
"$2,990","473 Tehama St, San Francisco, CA 94103",https://www.zillow.com/homedetails/473-Tehama-St-San-Francisco-CA-94103/116156392_zpid/
"$2,895","410 Shrader St APT 2, San Francisco, CA 94117",https://www.zillow.com/homedetails/410-Shrader-St-APT-2-San-Francisco-CA-94117/2109490030_zpid/
"$2,800","3507 Mission St #1, San Francisco, CA 94110",https://www.zillow.com/homedetails/3507-Mission-St-1-San-Francisco-CA-94110/2082535226_zpid/
"$2,150","1575 Pine St APT 4, San Francisco, CA 94109",https://www.zillow.com/homedetails/1575-Pine-St-APT-4-San-Francisco-CA-94109/2056095706_zpid/
"$2,980","(undisclosed Address), San Francisco, CA 94112",https://www.zillow.com/homedetails/San-Francisco-CA-94112/15167583_zpid/
"$2,800","1471 48th Ave APT 1, San Francisco, CA 94122",https://www.zillow.com/homedetails/1471-48th-Ave-APT-1-San-Francisco-CA-94122/2116521682_zpid/
"$2,600","787 11th Ave APT 6, San Francisco, CA 94118",https://www.zillow.com/homedetails/787-11th-Ave-APT-6-San-Francisco-CA-94118/2083948916_zpid/
"$2,700","81 Landers St APT 2, San Francisco, CA 94114",https://www.zillow.com/homedetails/81-Landers-St-APT-2-San-Francisco-CA-94114/443939491_zpid/
"$2,500","526 Natoma St #B, San Francisco, CA 94103",https://www.zillow.com/homedetails/526-Natoma-St-B-San-Francisco-CA-94103/2079241697_zpid/
"$2,900","453 Union St, San Francisco, CA 94133",https://www.zillow.com/homedetails/453-Union-St-San-Francisco-CA-94133/2092412184_zpid/
"$2,590","1384-1386 Rhode Island St #C, San Francisco, CA 94107",https://www.zillow.com/homedetails/1384-1386-Rhode-Island-St-C-San-Francisco-CA-94107/440835721_zpid/
"$2,300","2519 23rd Ave #A, San Francisco, CA 94116",https://www.zillow.com/homedetails/2519-23rd-Ave-A-San-Francisco-CA-94116/2078483938_zpid/
"$2,000","7 Seminole Ave, San Francisco, CA 94112",https://www.zillow.com/homedetails/7-Seminole-Ave-San-Francisco-CA-94112/15188787_zpid/
"$2,300","2529 San Bruno Ave APT 5, San Francisco, CA 94134",https://www.zillow.com/homedetails/2529-San-Bruno-Ave-APT-5-San-Francisco-CA-94134/446010622_zpid/
"$2,595","3415 22nd St APT 2, San Francisco, CA 94110",https://www.zillow.com/homedetails/3415-22nd-St-APT-2-San-Francisco-CA-94110/439253270_zpid/
"$1,900","1200 Clay St #12, San Francisco, CA 94108",https://www.zillow.com/homedetails/1200-Clay-St-12-San-Francisco-CA-94108/2078649255_zpid/
"$2,395","737 Hyde St APT 102, San Francisco, CA 94109",https://www.zillow.com/homedetails/737-Hyde-St-APT-102-San-Francisco-CA-94109/2060620041_zpid/
"$2,800","3915 Irving St APT 2, San Francisco, CA 94122",https://www.zillow.com/homedetails/3915-Irving-St-APT-2-San-Francisco-CA-94122/2087877861_zpid/
"$2,100","34 Joice St APT 2, San Francisco, CA 94108",https://www.zillow.com/homedetails/34-Joice-St-APT-2-San-Francisco-CA-94108/2114549024_zpid/
"$3,000","4912 California St APT 1, San Francisco, CA 94118",https://www.zillow.com/homedetails/4912-California-St-APT-1-San-Francisco-CA-94118/2090119917_zpid/
"$2,200","1420 Jones St #14, San Francisco, CA 94109",https://www.zillow.com/homedetails/1420-Jones-St-14-San-Francisco-CA-94109/2080193916_zpid/
"$2,350","(undisclosed Address), San Francisco, CA 94112",https://www.zillow.com/homedetails/San-Francisco-CA-94112/15195386_zpid/
"$2,895","1288 Howard St #112, San Francisco, CA 94103",https://www.zillow.com/homedetails/1288-Howard-St-112-San-Francisco-CA-94103/338980130_zpid/
"$3,000","2840 Bryant St, San Francisco, CA 94110",https://www.zillow.com/homedetails/2840-Bryant-St-San-Francisco-CA-94110/332861268_zpid/
